统计年度,地区名称,人口数,0-14岁人口数,15-64岁人口数,65岁及以上人口数,总抚养比,少年儿童抚养比,老年人口抚养比,老龄化率,养老床位,经济(亿元),养保支出(亿元),养老床位_5年均值增长率,老龄化率增长率,床位增长率,经济增长率,养保支出增长率,老龄化率_lag1,老年人口抚养比_lag1,养老床位_lag1,65岁及以上人口数_lag1,人口数_lag1,15-64岁人口数_lag1,经济(亿元)_lag1,养保支出(亿元)_lag1,老龄化率_3年均值,老龄化率_3年标准差,老年人口抚养比_3年均值,老年人口抚养比_3年标准差,养老床位_3年均值,养老床位_3年标准差,65岁及以上人口数_3年均值,65岁及以上人口数_3年标准差,经济(亿元)_3年均值,经济(亿元)_3年标准差,养保支出(亿元)_3年均值,养保支出(亿元)_3年标准差,床位覆盖率
2014,陕西省,-0.24536089603972558,-0.3606602479281411,-0.17994057308645753,-0.38292295391725917,-0.8500611139842496,-0.5864138405702884,-0.4838800120876078,-0.3593604063820326,-0.39746977662563265,-0.4810246761315338,-0.5387171239979529,1.018324330339888,0.4866702274073476,0.4972621517853967,0.30057544582814943,0.05333927142103849,-0.4662141797526393,-0.579782696756292,-0.5118694416933939,-0.41113284852556076,-0.24535667309347414,-0.1807822326079895,-0.4895618352349134,-0.5636920465820181,-0.34021656446531073,-0.20535144061282445,-0.4603704020298855,-0.3383654615632748,-0.44426736782781995,-0.06855056671812791,-0.3731039701247345,-0.2995256592516421,-0.4615216477988679,-0.5490791050820938,-0.5210823420305059,-0.4646001609953304,-0.10667253552356183
2015,陕西省,-0.24112153832664623,-0.34746297476554877,-0.17313899612218778,-0.40543301842242097,-0.8811175670821587,-0.5618054719686064,-0.5671167929085379,-0.446717154537611,-0.4100523775655925,-0.4609172493787393,-0.3153672369408569,0.27470068005577825,-1.2482712167790384,-0.2904371376420708,-1.1906154574905263,0.4799441708640488,-0.18386930309828664,-0.3029958753437262,-0.3653071085616118,-0.3269720120133513,-0.24147295531888602,-0.1880587504849273,-0.42431700861807814,-0.46248823657463717,-0.32447607655222044,-0.5801684890110506,-0.44418108647748833,-0.6649473115868714,-0.4238903943219411,-0.22206282363239324,-0.3669880331142786,-0.5146184407865046,-0.4434148466492774,-0.5597373907253349,-0.4219658433744632,0.3492834953339674,-0.09043939694483673
2016,陕西省,-0.23326705860044097,-0.3560164886347403,-0.168137355163692,-0.360406924832385,-0.834532887435295,-0.5987180248711298,-0.4444520632776937,-0.3159499209886061,-0.46075258590853146,-0.41444895779276764,-0.3173547089917159,-0.07735511001001558,-0.2070847965940246,-0.4559714546293276,-0.3823830648002388,-0.35824499380852276,-0.2784284641260376,-0.3936674202892221,-0.3781373224544757,-0.3507068302640069,-0.23719018339420586,-0.18124463486809905,-0.4026885762967107,-0.21620975177792662,-0.2132655861911145,-1.0601078105348656,-0.3357126722764271,-1.1008802789363954,-0.3962380865717409,-0.5432585710581335,-0.3310163836822148,-0.7769161619270379,-0.3977374908262636,-0.6591961722544651,-0.30668704548317993,0.06706470924679545,-0.31575322368689385
2017,陕西省,-0.2276944284427682,-0.29570448764294494,-0.1841946868602899,-0.32062214083225954,-0.5366732690871648,-0.38185677656880695,-0.2889307096385876,-0.19790070942713092,-0.42886618573077867,-0.31609151284463266,-0.25848356482682955,-0.08078863908686225,-0.289207231171186,-0.0903228920242439,1.0582883176288034,-0.19380544853832798,-0.13687969822770152,-0.2600461961590178,-0.429835259991923,-0.30323090465519964,-0.2292552678878833,-0.1762337734246289,-0.352705238696484,-0.21840125324547047,-0.1542482183869407,-0.6404160899512764,-0.2636702180682593,-0.6006015150355553,-0.407029541078714,-0.5980947918733939,-0.3091168952854175,-0.4966268563950819,-0.3385252147825438,-0.15798872830083777,-0.20352372341395533,-0.7281568796405629,-0.3109929629454182
2018,陕西省,-0.2197059408412781,-0.37798762337073943,-0.15297377244182248,-0.3076403627529299,-0.8444144861482662,-0.6940754532026477,-0.32178733364684947,-0.1767609777202983,-0.46055843850240424,-0.21608390571305763,-0.05883520781724497,-0.19106893120293175,-0.7424739515636168,-0.3769092406989946,0.7738655901969462,0.14979733949286453,-0.009097533244174146,-0.09063357270822299,-0.39732136747429797,-0.26128146389868667,-0.2236255698059606,-0.19232070668336718,-0.24690764621898267,-0.15348652965095821,-0.055572801061674386,-0.9991498902863571,-0.17301005097483432,-0.9748490895403813,-0.42438929254266977,-0.6487852385075096,-0.27474159547666366,-0.7068220253009757,-0.2506281585390916,0.1598396930173555,-0.10908572526759357,0.12666494929237243,-0.41182847093777175
2019,陕西省,-0.218835045919208,-0.36504781872892317,-0.17237529946431202,-0.21804278027876628,-0.5719646930620618,-0.6156362782847861,-0.010744626368637654,0.11836020025096056,-0.34628882232466435,-0.14107951709089162,-0.037528519868284184,-0.2700469793682342,0.4819185067941751,0.2881141762052472,-0.08135705995074416,-0.3093206803571989,0.013785132797718654,-0.12642497202881348,-0.4296372919597774,-0.2475933581532509,-0.21555527408291672,-0.16104223675968257,-0.13933506674077753,0.06665727925951542,0.1031779005046127,-0.26072645484637474,-0.012735827006101123,-0.39557947256447873,-0.38504624240991553,-0.3656462120739624,-0.22469887889897916,-0.3077532977563395,-0.1524864236558542,0.01652085694686768,-0.0060723697032932095,0.012651700404450811,-0.2993494339017221
2020,陕西省,-0.18880061334539186,-0.1407568963445593,-0.22066341624788302,-0.060135718983210594,0.5549328241651684,0.1808597121997804,0.6034551984258029,0.5434951736167359,-0.2961803013146846,-0.13212699222777446,0.04394548967003646,-0.1737190339078331,0.9233433305513005,-0.03534353564939634,-1.6440854717542916,-0.18956812614966753,0.3332385417179289,0.21240027487277566,-0.31311896446837545,-0.15312084630261824,-0.2146754605418039,-0.1804795303415623,-0.05865704846105881,0.09015126393641379,0.37417576773287664,1.0831676882895762,0.3170405307962309,1.5584028851738978,-0.33943995410482797,-0.1896743104965808,-0.13313475492801968,0.6696091524065236,-0.08644174373864628,-0.5085871373502292,0.10526185466452899,-0.5538226465596474,-0.4380932029750174
2021,陕西省,-0.18701774256928436,-0.15279208680151815,-0.22837496141231875,0.010687441192642044,0.697114913075233,0.16567942481861767,0.8479084810472707,0.7674828055982441,-0.26361900777277525,0.034289412835108606,0.14763968362789887,-0.04409117625471893,0.0013011476388638634,-0.11269373839359627,1.7499166512669753,-0.1595591038540898,0.7934251587086147,0.881460832839012,-0.2620243580765147,0.013377805866313692,-0.18433345278813273,-0.22885666588096515,-0.04902731908356011,0.17998921229535325,0.7193193776114477,0.8484112406145533,0.749295256045236,1.3731910677485266,-0.2717486808693923,-0.48651790187464444,-0.021238686422896717,0.5539707863602424,0.003444206160148804,0.15458505585490545,0.1812721504633859,-0.23088038635257774,-0.4713297532544134
2022,陕西省,-0.1860906261519859,-0.17718722914505114,-0.23411701498726453,0.08189259379964298,0.798754214122936,0.1056965263520182,1.0866666155073073,0.9951669190792992,-0.2607807575974867,0.1443474921701204,0.2953286082817646,-0.09546756987426909,-0.025838527196220887,-0.22637675721533834,0.21092299997530517,-0.10003450318306858,1.0358801837404907,1.1477488437842045,-0.228822290970955,0.08805439483501568,-0.1825323240742975,-0.23658242721703493,0.12997748338663204,0.29432841929763953,1.0398131329832088,0.09492975358691391,1.1548376106327873,0.06515998722486803,-0.2423581735858252,-0.6396162350012832,0.08419222080230387,-0.09444667840732723,0.10591470103144102,0.6636707289026477,0.30380796386113795,0.049898551264854776,-0.5554928208608915
2014,青海省,-1.3580734978631546,-1.1977728793567186,-1.3669729455072637,-1.3180238282769154,-0.8797059101231631,0.10877257242722839,-1.5199588891481304,-1.5277301063408417,-1.1497539949103308,-1.1112213303846747,-1.0485469109574435,3.753016618243088,-0.9480109201914058,1.9456528606884302,-0.055761786971783765,0.2892686630777935,-1.4314307593321167,-1.362421295233202,-1.1752980256098513,-1.3132834436781577,-1.3675437771998098,-1.384131454417196,-1.1080417398130729,-1.0429775010769595,-1.4697221448970694,-1.4620137137374334,-1.4329435338401504,-1.216222770030971,-1.167571279318603,-0.5693780626400105,-1.3172825117601652,-1.0905638717098023,-1.1105262722462979,-1.040724642102311,-1.0426317628603223,-0.9097386188897604,0.48799205716744953
2015,青海省,-1.3562426356686372,-1.1769093346990862,-1.37019679020023,-1.3171353652293158,-0.42232905540849836,0.5732555297839763,-1.471769173936013,-1.5295261199384287,-1.191421726311065,-1.1046052860793527,-1.0271538111801846,0.4110380204338381,-0.85014416566519,-1.5944095966720697,0.16989953562582255,0.2852807181336801,-1.4485690650627556,-1.4316180005863437,-1.132395524929158,-1.312950941299236,-1.3655805711080908,-1.377279407559671,-1.1021842391313985,-1.0246560043358788,-1.4732722836212437,-1.4728528882789755,-1.4268725405080012,-1.2928997256042745,-1.174662307213865,-0.6082270867420123,-1.316914782524188,-1.0849178718855874,-1.1071735595651158,-1.0131493945078636,-1.0316978413194848,-0.8485562584999323,-0.5763421317564693
2016,青海省,-1.3545828340581192,-1.1790010835692266,-1.3678376889346604,-1.3143802480612783,-0.48161864768632545,0.4855882166404841,-1.438912549927751,-1.4891131920648766,-1.217086164378169,-1.0945912770717197,-1.01621654262701,-0.68163847198831,-0.5534189564700133,-1.5605398584033674,0.9546710631740233,-0.10069805590659593,-1.4505131568767025,-1.3791239482494777,-1.1748832354472607,-1.31201413772178,-1.3637309595076248,-1.3805091953844613,-1.0950677309748817,-1.0010667369864785,-1.4649441868659483,-1.3776098405716344,-1.4203968142870422,-1.2432793286204027,-1.1833437717936799,-0.5399041778495445,-1.3155231725796104,-1.066968885403226,-1.099248238701263,-0.983776412533718,-1.013679138530864,-0.87041390509987,-1.2458276537160646
2017,青海省,-1.3533414467749674,-1.1740594434375131,-1.3694931444782539,-1.3031790266908856,-0.21481548243610443,0.6117061057241046,-1.2045352986688167,-1.2635107687887595,-1.2095976215704045,-1.0862079832097646,-0.988910404884773,-0.3186915090765869,0.7218226386243667,0.3658198340009414,0.24380509091235888,0.21125018239593218,-1.4067682529616397,-1.3433325489288872,-1.2010527238870772,-1.3091091169375153,-1.3620541602802005,-1.3781457451346375,-1.0842962225790074,-0.9890066730098087,-1.3683657210359157,-0.5034183428015087,-1.3038337423097819,-0.5594582572036044,-1.2039129958878014,-0.684707589654584,-1.3103050454960603,-0.9896892638103384,-1.0902682543962157,-0.9732231168026335,-0.9917249510978691,-0.8431752973619144,-1.1818515652120147
2018,青海省,-1.3520720008332954,-1.17811676697372,-1.3657753099405936,-1.3073241502614723,-0.42797568324448176,0.4625178710764069,-1.3228191450985596,-1.3677015929149636,-1.197458786130164,-1.0747467904753338,-0.9815036767449256,-0.011441119826842308,-1.4958934776242971,0.6027847099504691,0.769431452422603,-0.23140906524298863,-1.1625652998843974,-1.0880205671086756,-1.1934168140757473,-1.29729844649938,-1.360800060257564,-1.3798042524972425,-1.0752787830949506,-0.9588973484992068,-1.3092149991455615,-0.7242079250780356,-1.2487900694316314,-0.7453933160810658,-1.205988031162552,-0.7076491039492795,-1.30685628491482,-1.0140121088083889,-1.0795488244845977,-0.96376226126996,-0.9749196136672715,-0.8550221913078736,-0.8624120928393222
2019,青海省,-1.350771127805038,-1.177139008322733,-1.367130311795789,-1.2916004808212935,-0.18517068629719086,0.507120539166956,-1.0095859962197968,-1.050587026334543,-1.2102910051637161,-1.0669246246821402,-0.9769485389389194,-1.1085781961649699,1.2489552465647427,-0.9597620461192328,-0.2419535562968443,-0.28213434253264064,-1.2753464773455536,-1.2168696046628011,-1.1810390985420733,-1.301669102769682,-1.3595176142346397,-1.3760795641614436,-1.062950620251123,-0.9507302622847577,-1.1489232328239012,-0.37078405468737424,-1.090134777018138,-0.47841050770071464,-1.20365242484258,-0.7263784098048341,-1.2988489215490615,-0.9790294303925441,-1.0696162831699818,-0.9670769335903422,-0.9604637514804866,-0.957575405126953,-1.2976018106435057
2020,青海省,-1.35577140300017,-1.1682993167298097,-1.3765712443105673,-1.2926004555765602,0.21805500747039186,0.8759999845061692,-0.9092637709145708,-1.0031776477710397,-1.2065005081869464,-1.064139646815956,-0.9769485389389194,-0.4956267818319652,-0.5603980723885806,0.028795210420878778,-1.3075847232952922,-0.35288766887360906,-0.9320863629452375,-0.8756582644731727,-1.1941238427619816,-1.2850899216522553,-1.3582034192881256,-1.3774370639516864,-1.054536754790139,-0.9457075042628714,-1.0537652717693684,-0.10558733908963326,-0.9810187901949806,-0.10351940544682302,-1.2025878967919805,-0.7307266212060489,-1.2951304260126262,-0.9698242895092509,-1.0616935804197605,-1.0199619875753678,-0.9560601895631669,-0.9861127078465685,-1.2123430390757437
2021,青海省,-1.355067262630346,-1.1692443432322037,-1.3789774609334666,-1.2734596006202639,0.5220694501597438,0.9116205980571039,-0.48607045368815854,-0.5995967781653416,-1.2033479241160232,-1.0489348993123166,-0.9646039920391739,0.0820447493707391,1.4828800704564087,-0.030762482182891293,0.9951534700677898,-0.1671915299049216,-0.880768163075573,-0.76637519188097,-1.1902587526105677,-1.2861443041959417,-1.3632549010621962,-1.386895400749803,-1.0515411101442174,-0.9457075042628714,-0.7730046533662683,0.2544469620682703,-0.671802863144194,0.3012835695893432,-1.2046120889359562,-0.7524386291820712,-1.2832266277280262,-0.9420996673670944,-1.0524269126720718,-0.9672742920354779,-0.9498388518285839,-0.9484481500797182,-1.3004602476012221
2022,青海省,-1.3546243317028368,-1.17282421626575,-1.3784181961692203,-1.2679900810239646,0.510776194487777,0.8270293309888219,-0.3853101400628225,-0.4887606361563983,-1.1969965304012897,-1.0392859274093436,-0.956787424942255,0.0029483487055233146,-0.2783678300544213,0.15635843986542422,-0.23974866916659546,-0.24456336148926355,-0.44391274843949163,-0.30538196863176553,-1.1870441288504894,-1.2659620113621883,-1.3625435497653684,-1.3893060532137393,-1.0351862151897826,-0.9320956939054564,-0.5676437160142292,0.42059924324498493,-0.441105116522533,0.30235195053657876,-1.200042562557562,-0.7429322350332402,-1.274927286984272,-0.9118654277547419,-1.0425044074597096,-0.931422736565849,-0.9424168731666986,-0.9230061540450949,-1.2279127959073854
2014,黑龙江省,-0.22516737814674512,-0.5784475301065946,-0.07147828414147746,-0.48861089781913986,-1.9384486293700711,-1.409256165689031,-1.0008242298175936,-0.7653804541858001,-0.19419744241042503,-0.6929864487799278,-0.8831299825008535,0.847886095024754,0.0006870686762659496,0.40699197493067374,-1.221870072924713,-0.18007745842066983,-0.7859564964124246,-1.004507302027298,-0.3200761267409203,-0.48531423863881246,-0.2202617625812067,-0.07739547724100047,-0.666328837987793,-0.8616137398747613,-0.7247886488206169,-0.772794234228034,-0.9630486499318197,-0.9236036672084064,-0.24249004795627258,0.006236514793670073,-0.4659250188776153,-0.6510973380266746,-0.6641623338147264,-0.9731799325899129,-0.8604633593332999,-0.9041826125176176,0.7370547337850836
2015,黑龙江省,-0.23359608804286747,-0.6543628914743144,-0.0892727645355601,-0.3511410799138998,-1.83963264224036,-1.5938189302016461,-0.5846403257129442,-0.2839520352935459,-0.20016978642748165,-0.7124634673919336,-0.7876449122313217,0.22062782802280684,1.7199937362643118,-0.2574447882305914,-2.7365501519215107,0.5178588455614557,-0.6233650019582712,-0.8661138913210151,-0.15803457890518335,-0.43841034837268983,-0.22107264061419374,-0.0793965121805669,-0.6523124110534358,-0.8422577455465172,-0.5213629353554035,0.8502963848148919,-0.7857756446330701,0.3422838939213298,-0.21723213389600304,-0.1490944668627633,-0.40978446004736807,0.24100816345584378,-0.6688156671676998,-0.964261896813596,-0.8220810229517894,-0.4986636248928065,0.32558262811734684
2016,黑龙江省,-0.23907547872266005,-0.693774409853082,-0.10637802735299431,-0.24700833533964736,-1.706936888094747,-1.6814862433451383,-0.2538836440297749,0.08209262549191242,-0.18484138645800813,-0.704158771974267,-0.7981007434554062,0.057966032304149,0.8476177684489283,-0.18368089674510918,-1.4402682720894997,-0.4209561048849203,-0.10224364217169832,-0.412756166593537,-0.16412445265594758,-0.2934609128798062,-0.22958766683927867,-0.09722379655647503,-0.6732627486600734,-0.7369703924319118,-0.15668702231014572,1.5398944752787758,-0.4627987993627455,0.9294673944031535,-0.15939489494387804,-0.7228297527119408,-0.3092217263764869,0.6115015300961741,-0.6681484845439571,-0.9661337970007654,-0.7843167303481482,-0.5695222183979813,0.12354024881392398
2017,黑龙江省,-0.24446746390307664,-0.7040351155617376,-0.11415514595033431,-0.23218583609515098,-1.6857620337098091,-1.701480542834005,-0.19255127921435303,0.1485455999196245,-0.0721249495292861,-0.687224453549659,-0.745858620975683,0.13345170123831046,-0.5597738600017116,0.14854172201235913,-1.040150128443521,-0.0017866721059597555,0.2939807681156061,-0.05245608009959319,-0.14849440516559606,-0.18366239294019995,-0.23512317060093788,-0.11436059278866241,-0.6643298531185987,-0.7484995958046422,0.17737473488504216,0.14616366935499486,-0.16410592742101573,-0.13485379328977035,-0.11743660127188979,-0.28949365025280865,-0.21908521955095092,-0.18153664967884275,-0.6660798838736128,-0.9272277067160054,-0.7337825626282338,-0.7766299756193141,0.3493179767923154
2018,黑龙江省,-0.2509593971139797,-0.6652135073023049,-0.13434703682344368,-0.23047400171768329,-1.5234214834252833,-1.5615204464119385,-0.1399806808011341,0.1743885658378411,0.039546789452179903,-0.6656102865169199,-0.5996498074950969,0.1637462785570902,-0.7312877945302162,0.10882745379073894,-0.854044880775824,0.4930296657206743,0.3659126754078967,0.014354531965508744,-0.03355982193135877,-0.1680334139335903,-0.24057037376516574,-0.12215204844173383,-0.6461145556338411,-0.6908944143720618,0.3449091496443663,-1.197849211870463,0.0002156254358165412,-1.137459831718919,-0.035042130155486885,0.005018181662676799,-0.17666928389970796,-0.9657618297445256,-0.6492592310454622,-0.8458935825331971,-0.664575292825484,-0.14662368242684903,0.5993318301416117
